NOCCourseId,NOCCourseName,NOCCourseAbstract,NOCCoordinatorNames,NOCInstitute,nocCoordinatingInstitute,NOCEnrolStartDt,NOCEnrolEndDt,NOCRegStartDt,NOCRegEndDt,NOCExamDt1,NOCExamDt2,NOCExamDt3,NOCEnrolUrl,NOCRegUrl,NOCStaticMockUrl,NOCPeriod,HourType,Category,NOCReallocationDBtable1,NOCReallocationDBtable2,NOCTestscoreDBtable,NOCCertificateDBtable,NOCNameAssignment1,NOCNameAssignment2,NOCNameAssignment3,NOCNameAssignment4,NOCNameAssignment5,NOCNameAssignment6,NOCNameAssignment7,NOCNameAssignment8,NOCNameAssignment9,NOCNameAssignment10,NOClegendlogic,NOCAssignmentLogicRemarks,NOCAssignmentGraph,NOCExamGraph,NOCFinalScoreGraph,NOCEnableCertificatestatus,NOCEnableDownloadCertificate,NOCEnableExamScores,NOCEnablePercentileScores,NOCEnableReallocationDt1,NOCEnableReallocationDt2,NOCEnableCandidateLogin,NOCEnableReallocationLogin,CourseStatus,Syllabus_link,disciplineid,scorder,NPTELCourseId,NOCCourseDuration,NOCCourseAvail,NOCExamRun,FdpStatus,sem,duration (self-populated),discipline_short (derived),discipline_name
noc22-mg11,Business Analytics For Management Decision,"Students can exposure on data analysis, modeling and spreadsheet use
with BUSINESS ANALYTICS for DECISION MAKING. This course will be
exclusively quantitative and an application to business/ management
related problems. It is connected with problem sets and real life cases to
know the relevance of a particular problem and the decision making
thereof.",Prof. Rudra P Pradhan,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg11/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105089.pdf,110,NULL,110105089,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg111,Stress Management,"Stress is a part of daily living and each individual responds to stress differently. Thus there is no one size fits all solution to managing stress. Stress management techniques can teach an individual healthier ways to cope with stress, help reduce its harmful effects, and prevent stress from spiraling out of control again in the future. The goal of stress management is not to eliminate all stress. This course aims to teach the student how to limit the harmful effects of stress while maintaining lifes quality and vitality.",Prof. Rajlakshmi Guha,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_mg111/,NULL,NULL,Aug-Sep 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,upsc,https://archive.nptel.ac.in/content/syllabus_pdf/121105009.pdf,121,NULL,121105009,NULL,NULL,41,1,SEM2,4 ,mg,Management
noc22-mg112,Econometric Modelling,"This course is designed to give the students an exposure to the basic concepts of econometrics. However, the basic content also attempts to cover parts of time series analysis. 

 The course is structured to be primarily theoretical with an aim to provide an understanding of the mechanism, mathematics and economics behind the tools and techniques used. The concepts will be explained with examples using mostly MS Excel. 

 The course will have the advantage of developing a strong theoretical background which would help the students to better understand applicability of various methods and tools in different economic contexts or scenarios.",Prof. Sujata Kar,IIT Roorkee,IIT Roorkee,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_mg112/,NULL,NULL,Jul-Sep 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/110107153.pdf,110,NULL,110107153,NULL,NULL,40,1,SEM2,8 ,mg,Management
noc22-mg113,Security Analysis & Portfolio Management,"Regulatory reforms across the world are gradually being introduced to reduce trade impediments between nations and usher in free market based pricing. Cross border investments through direct/portfolio routes are also being enticed as a medium for funding of growth and developmental activities. In addition, the governments of developing nations continue to pursue their strategy of partial privatization of the frontier sectors in an attempt to raise revenues for the exchequer as well as reduce operational losses with increased efficiency. Under these stimuli, scientific investment management by the investor fraternity becomes of cardinal necessity for generating competitive returns and surviving in the marketplace. Financial instruments have proven to be immensely useful as versatile investment avenues. Their vitality can be gauged from the exponential growth in trading volumes as well as the advent of new structured products literally on a day to day basis.; Most courses in this area do not cover investment theory as a cogent wholesome. They deliver the content in the asymptote rather than as a mainstream course focusing either on the purely stochastic underpinnings or emphasizing the trade-based orientation. The proposed course aims to provide valuable insights into the underlying financial nuances involved in investment management holistically. The target audience is the student community who have taken some mathematics courses at the secondary level and are pursuing graduate courses in finance or management with specializations in finance and/or risk management.",Prof. J. P. Singh,IIT Roorkee,IIT Roorkee,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_mg113/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/110107154.pdf,110,NULL,110107154,NULL,NULL,41,1,SEM2,12,mg,Management
noc22-mg12,Engineering Econometrics,"Students can exposure on data analysis, modeling and spreadsheet use with BUSINESS ANALYTICS for DECISION MAKING. This course will be exclusively quantitative and an application to business/ management related problems. It is connected with problem sets and real life cases to know the relevance of a particular problem and the decision making
thereof.",Prof. Rudra P Pradhan,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg12/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105093.pdf,110,NULL,110105093,NULL,NULL,38,1,SEM1,12,mg,Management
noc22-mg13,Microeconomics: Theory & Applications,"Microeconomics: Theory and Applications presents all the standard topics of traditional microeconomic theory. It covers the basic concepts of Modeling Microeconomics, Application: Market Equilibrium, Consumer Equilibrium, Demand function , Consumer Behaviour Applications and Case Study: Market Analysis.",Prof. Deep Mukherjee,IIT Kanpur,IIT Kanpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg13/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110104093.pdf,110,NULL,110104093,NULL,NULL,38,1,SEM1,12,mg,Management
noc22-mg14,Supply Chain Analytics,"In present time of intense global competition, customers are demanding more and more variety, with better quality and service at lowest cost. This means that in order to be successful, firms need to develop supply chain strategies and logistical capabilities that serve the needs of their customers whilst maximizing overall profitability. All supply chains, in order to function properly, must focus on the huge opportunity that exists in their analytics.

Specific objectives:
On successfully completing this course you will be able to:
• Understand the importance of the basics of Business Analytics and Optimization
• Understand the importance of the basics of Supply Chain Analytics and Optimization
• Analyze the level of uncertainty associated with the supply of products and services to targeted customer segments and justify the choice of a supply chain strategy and its fit with competitive strategy.
• Explain the role and applications of Descriptive Analytics in a Supply Chain
• Explain the role and applications of Predictive Analytics in a Supply Chain
• Explain the role and applications of Prescriptive Analytics in a Supply Chain
• Learn the basics of Modeling through R Language",Prof. Rajat Agrawal,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg14/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107074.pdf,110,NULL,110107074,NULL,NULL,37,1,SEM1,8 ,mg,Management
noc22-mg15,Production and Operation Management,"Production and operations Management will introduce students to the many operations topics and issues faced by leading organizations, both in service and in manufacturing. The goal of this course is to help students gain an understanding of what operations management involves, how it relates to other functional areas in an organization, the types of problems that are faced by operations managers, and common decision-making approaches.",Prof. Rajat Agrawal,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg15/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107141.pdf,110,NULL,110107141,NULL,NULL,38,1,SEM1,12,mg,Management
noc22-mg16,Quality Design And Control,"The objective of the course is to introduce basic concepts and statistical methods employed for assurance of quality in products, processes and systems in an industrial environment (manufacturing and service organizations), such as Management and Control of Quality and Quality System, Statistical Process Control, Process Capability Analysis, Acceptance Sampling, Process Capability Analysis, Design for Reliability, Robust Design and Taguchi Method for Quality Improvement. 

Such a comprehensive course is required to be offered by Mechanical Engineering, Industrial Engineering, Manufacturing/Production Engineering and related departments at undergraduate level and by Management/Business schools at the postgraduate level in any renowned university or educational institute in India and abroad. It is essential that the students studying in these disciplines at UG and PG levels should enroll themselves in this course.",Prof. Pradip Kumar Ray,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg16/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105088.pdf,110,NULL,110105088,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg17,Management of Inventory Systems,"The objective of the course is to introduce the basic concepts and statistical and other quantitative techniques and methods employed in the broad area of materials management, in general and inventory control and management, in particular. Static and dynamic inventory problems under certainty, risk and uncertainty, design of inventory study and decision procedures, current approaches in inventory management, important methods and approaches in purchasing, storing, distribution, value engineering/analysis, logistics and SCM are some of the topics which are required to be covered for the students taking up this course for the first time.
Such a comprehensive course is required to be offered by Mechanical Engineering, Industrial Engineering,Manufacturing/Production Engineering and related departments at undergraduate level and by Management/Business schools at the postgraduate level in any renowned university or educational institute in India and abroad. It is essential that the students studying in these disciplines at UG or PG levels should enroll themselves in this course.",Prof. Pradip Kumar Ray,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg17/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105095.pdf,110,NULL,110105095,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg18,Simulation of Business Systems: An Applied Approach,"The application of computer simulation to industrial settings is taught. The course will introduce the basic concepts of computation through modeling and simulation that are increasingly being used by architects, planners, and engineers to shorten design cycles, innovate new products, conduct process improvements, optimize system performance, and so on. Areas covered include system structure, system analysis, model construction, data collection, and computer simulation languages.The students will gain skills on scientific study of open ended business problems by designing a representative model, implementing the model, completing a verification and validation process of the model, conducting experiments with the model for establishing performance measures, reporting on the model in written form, and changing the model to reflect corrections and modifications to do alternative analysis.",Prof. Deepu Philip,IIT Kanpur,IIT Kanpur,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg18/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110104096.pdf,110,NULL,110104096,NULL,NULL,37,1,SEM1,8 ,mg,Management
noc22-mg19,Systems Engineering: Theory & Practice,"Systems engineering is a discipline that utilizes an inter-disciplinary problem-solving approach across the entire technical effort irrespective of whether the systems or the systems of systems are for military, industrial, commercial or civil applications. This course will provide an overview of both theory and practice of the systems engineering discipline along with systems engineering design approach. The aim of the course is also to equip students with capability to develop system solutions that optimally fulfill customer objectives with available resources. Focus will be on creating know-how on solving open-ended problems, utilizing creativity, problem formulation, generation of need statements, requirements analysis, alternative solutions generation and examination, concurrent engineering design, enforcing various realistic aspects such as safety, reliability, manufacturability, operations, aesthetics, ethics, and sustainability.",Prof. Deepu Philip,IIT Kanpur,IIT Kanpur,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg19/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110104074.pdf,110,NULL,110104074,NULL,NULL,37,1,SEM1,8 ,mg,Management
noc22-mg20,Behavioral and Personal Finance,"This course will cover the behavioral aspects of financial decision making and personal finance planning. The students shall be introduced to the theoretical, mathematical, and empirical underpinnings of anomalies and biases that investors face in financial markets. The course also focuses the behavioral approach of investment and personal financial planning.
Through this course, we do not hope to make you ?financially literate? or advise you what to do with your money. Instead, the course will help you explore some of the most common biases and mistakes that we, as individuals, make while dealing with money (or something of that sort). With the help of discussions on related theories, mathematical illustrations, and experimental exercises, participants should be able to become familiar with terminology, techniques and approaches used in behavioralized financial services industry. Most of techniques can also be relevant to traditional financial advisory services, the products and services in the fintech domain, and public policy.",Prof. Abhijeet Chandra,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg20/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105144.pdf,110,NULL,110105144,NULL,NULL,37,1,SEM1,8 ,mg,Management
noc22-mg21,Introduction to Stochastic Processes,Random is a common thing that we came across in our daily life. Questions like how much traffic will be on my route today? how much I need to wait to catch a bus to my workplace? will I gain or lose money in stock market? may not have fixed answer as they are associated with random events. In this course we will learn various probability techniques to model a random events and study how to analyze them.,Prof. Manjesh hanawal,IIT Bombay,IIT Bombay,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg21/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110101141.pdf,110,NULL,110101141,NULL,NULL,38,1,SEM1,12,mg,Management
noc22-mg22,Marketing Research and Analysis-II,"Marketing research and Analysis-II (Application oriented) is an extension of the course marketing research and analysis. In this course the emphasis has been laid on the practical side of research and data analysis. It is intended to give a step by step approach for researchers who are involved in data analysis for their thesis and publication work. Industry practitioners can have a real time feel of the data analysis process. It describes the tools covered under multivariate data analysis techniques which students and practitioners find slightly confusing and thus, this course would answer their queries and help them progress in their respective fields of research. It uses research tools like univariate tests, deep analysis of various regression analysis techniques, factor and cluster analysis, discriminant analysis and SEM in details etc. alongwith non-parametric techniques also. SPSS and AMOS software has been used and explained for data analysis. Most importantly interpreting the data and finally writing for a research work has been explained for all the techniques.",Prof. J. K. Nayak,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg22/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107113.pdf,110,NULL,110107113,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg23,Financial Institutions and Markets,"This course will provide an understanding of the functions, and operations of the financial markets and institutions operating in India. It explains the role of financial system on economic development. Various conceptual issues related to risk and return, the role of regulatory bodies, mechanism of commercial banking, operations of insurance companies and mutual funds are discussed elaborately. It also describes the importance of small savings, provident funds, pension funds and credit rating agencies. The course provides a comprehensive overview and systematic evaluation of the mainstream markets of various financial instruments such as call money, bond, stock, derivatives and exchange rate.",Prof. Jitendra Mahakud,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg23/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105121.pdf,110,NULL,110105121,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg24,Management of Commercial Banking,"This course deals with the management of commercial banking activities from risk management perspective. The prime focus of this subject is to manage major risks such as interest rate risk, credit risk, liquidity risk and operational risk faced by the banks to maximize the dual objectives of commercial banks i.e. profitability and liquidity. Mostly it deals with the management of deposits, lending activities, investments, bank capital, bank liquidity and off-balance sheet activities. It also covers the use of derivatives and asset backed securities such as credit derivatives etc. to manage the market risk. In addition to this, it also covers the basic features and role of commercial banks, regulatory aspects related to banking activities and evaluation techniques to measure financial performance of banks. Valuation of banks’ balance sheet items and mergers and acquisition of commercial banks are also discussed in this course.",Prof. Jitendra Mahakud,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg24/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105143.pdf,110,NULL,110105143,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg25,Business Statistics,"This course will introduce you to business statistics, or the application of statistics in the workplace. Statistics is a course in the methods for gathering, analyzing, and interpreting data. You’ll also explore basic probability concepts, including measuring and modeling uncertainty, and you’ll use various data distributions, along with the Linear Regression Model, to analyze and inform business decisions.",Prof. Mukesh Kumar Barua,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_mg25/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107114.pdf,110,NULL,110107114,NULL,NULL,38,1,SEM1,12,mg,Management
noc22-mg26,Marketing Analytics,"The students of this course should have already attended Marketing Management and Introduction to Business Analytics. Therefore we expect them to know basics of marketing and business analytics tools. In this course we will combine various concepts of marketing and business analytics in storytelling and problem solving. Real life marketing problems are often solved through a sequence of quantitative approaches. Identifying that sequence in the context of various marketing problems is important. This course will help the students in building the same.

Learning Objectives: 
We expect that the students of the course will be able to do the following at the end of the course:
1. Identify a marketing problem as a sequence of small questions
2. Identify the appropriate tools and datasets required to solve each small research question
3. Properly apply the various available tools and choose the best one
4. Create a marketing story out of the statistical and machine learning tools applied
5. Solve a marketing analytics project end to end

Pedagogy: 
The pedagogy will be based on the 30 hrs video of multiple modules. Students are expected to read the material provided, and actively take part in the discussion forums. We will have hands on training in the class.",Prof. Swagato Chatterjee,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg26/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105142.pdf,110,NULL,110105142,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg27,Modelling and Analytics for Supply Chain Management,"This course focuses on the application of analytical techniques for determining effective solutions to problems associated with supply networks considering the constraints of demand and supply. The objectives of the course are to understand the nature of supply networks, goal of supply networks and explain the impact of analytics based supply chain decisions on the success of a firm. The coverage includes key metrics that track the performance of the supply network in terms of each driver, identification of the key factors to be considered when designing a distribution network and use of analytical techniques for developing a framework for network design. Emphasis is laid on the use of optimization techniques for facility location, capacity allocation and evaluation of supply chain design decisions under uncertainty. Along with these objectives, this course is also aimed at understanding the concepts of multi-criterion decision making in supplier selection and rating, inventory management techniques under uncertain demand and supply environment, mathematical models for design of transportation networks, and the role of soft computing techniques for matching supply with demand.","Prof. Kunal Kanti Ghosh
Prof. Anupam Ghosh",IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg27/preview,NULL,NULL,Jan-Apr 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110105141.pdf,110,NULL,110105141,NULL,NULL,39,1,SEM1,12,mg,Management
noc22-mg28,Global Marketing Management,"Global business comprises of a large and growing portion of the world’s total business. Today, global events and competition affect almost all companies- large and small-because most sell output to and secure supplies from foreign countries. Many companies also compete against products and services that come from abroad. Thus most managers, regardless of industry or company size, need to approach their operating strategies, from a global perspective. In view of the above, this course provides a fresh, up-to-date analysis of the global business environment and successfully blends a comprehensive review of global business with exhaustive discussion of what happens in the many parts of the global market. Moreover, the course not only describes the ideas of global marketing but also presents many contemporary examples, scenarios and cases. This course will therefore provide first-hand knowledge of Global Marketing operations and help practitioners and budding scholars of international business. ",Prof. Zillur Rahman,IIT Roorkee,IIT Roorkee,2021-11-14,2022-02-21,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg28/preview,NULL,NULL,Feb-Apr 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110107112.pdf,110,NULL,110107112,NULL,NULL,39,1,SEM1,8 ,mg,Management
noc22-mg29,Integrated Marketing Management,"The course provides a good foundation on the essentials of Marketing Management required in the fiercely competitive Indian Market. It covers :
Marketing function; Marketing concept; Relationship with other functions;
Relevance; Marketing environment; Markets; Consumer; Buyer behaviour; Market segmentation; Marketing Planning; Marketing mix; Product policy; New products; Product life cycle; Pricing; Distribution;
Advertising and promotion; Marketing organization; Sales forecasting; Management of sales force; Marketing control",Prof. R. Srinivasan,IISc Bangalore,IISc Bangalore,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg29/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110108141.pdf,110,NULL,110108141,NULL,NULL,37,1,SEM1,8 ,mg,Management
noc22-mg30,Introduction to Operations Research,"Operations Research (OR) is a discipline that helps to make better decisions in complex scenarios by the application of a set of advanced analytical methods. It couples theories, results and theorems of mathematics, statistics and probability with its own theories and algorithms for problem solving. Applications of OR techniques spread over various fields in engineering, management and public systems.This course introduces the students to the following topics Linear Programming,Transportation problems
Assignment problems.Advanced topics on duality.At the end of this course students will be able to understand, formulate linear programming problems and applications.",Prof. G. Srinivasan,IIT Madras,IIT Madras,2021-11-14,2022-02-21,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_mg30/preview,NULL,NULL,Feb-Apr 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/110106062.pdf,110,NULL,110106062,NULL,NULL,39,1,SEM1,8 ,mg,Management
noc22-mg31,Introduction to probability and Statistics,This course is aimed at being a pre term or a preparatory course for probability and statistics. It is very basic and introduces the students to the understanding of data and measuring associations. It also introduces the concepts of probability and distibutions,Prof. G. Srinivasan,IIT Madras,IIT Madras,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_mg31/preview,NULL,NULL,Jan-Feb 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/111106112.pdf,111,NULL,111106112,NULL,NULL,37,1,SEM1,4 ,mg,Management
